ID,title,num_pages,author,rating,ratings_count,text_reviews_count,language
1548470,The Rise and Fall of the Choctaw Republic,328,Angie Debo,3.97,28,2,eng
2977131,American Legal Thought from Premodernism to Postmodernism,288,Stephen M. Feldman,4.75,7,0,eng
966507,Valka S Mloky Doktora Jarose: Salamander Sapiens,,Václav Semerád,3,1,0,eng
5497946,Lenin In His Own Words,,Ernst Fischer,5,1,0,eng
2987870,天声美語 単行本 [Tensei bigo],241,美輪 明宏,3,1,0,jpn
3659262,The Farmer,32,Rosalinda Kightley,3.5,1,0,eng
228004,God Save the Mark,272,Donald E. Westlake,3.74,770,95,eng
462908,Toward a Celestial Marriage,197,Douglas E. Brinley,4.43,7,1,eng
1606645,A Handbook For Garden Designers,,Rosemary Alexander,3.71,2,0,eng
180045,"Smooth Talkin' Stranger (Contemporary Duo, #2)",367,Lorraine Heath,3.8,282,19,eng
4461960,"Catecholamines and Stress: Proceedings of the International Symposium on Catecholamines and Stress, Held in Bratislava, Czechoslovakia, July 27-30, 1975",631,Earl Usdin,4,1,0,eng
3722163,Road Rage,116,Bill Swan,3,2,1,eng
6782390,CATASTROPHE: AN INVESTIGATION INTO THE ORIGINS OF THE MODERN WORLD.,352,David Keys,3.91,7,1,eng
6957889,The Candy Bombers,,Andrei Cherny,4.24,1,1,eng
2744010,Les étudiants indonésiens et l’Ordre Nouveau: Politique et idéologie du Mahasiswa Indonesia (1966-1974),351,François Raillon,3.89,1,0,fre
7355652,From Bush to Boardroom,294,Duncan Maclaren,5,1,0,eng
2129443,Historic Photos of the Opry: Ryman Auditorium 1974,197,Jim McGuire,4.56,9,0,eng
4438403,Rockabilly Riffs for Guitar: If You Want to Play the Sounds You Hear on Records This Book Shows,,Mark Michaels,4,1,0,eng
1479702,Лирика,384,Mikhail Lermontov,4.37,484,1,rus
2192454,Götz von Berlichingen mit der eisernen Hand,244,Johann Wolfgang von Goethe,3.35,7,0,ger
246917,Hamsun Og Dostojevskij,72,Martin Nag,3,1,0,eng
376849,The Lotus Eaters,,Gerald Green,4.12,7,3,eng
7274476,You Have More than You Think,,David   Gardner,3.72,1,0,eng
275236,The Ultimate Comeback: How to Turn a Bad Night Into a Good Day,192,Tommy Tenney,4.08,22,5,eng
5004662,Exploring The Hawkesbury,,R. Ian Jack,3,1,0,eng
1828845,The Wheel of Life,291,John Blofeld,4.14,3,0,eng
870559,The Colon Health Handbook: New Health Through Colon Rejuvenation,,Robert           Gray,4.38,5,0,eng
583865,From Mission to Metropolis: Cupeneo Indian Women in Los Angeles,184,Diana Meyers Bahr,3,1,1,eng
1056244,Worth Fighting 4,160,Jarold Imes,4.8,4,0,eng
659043,The Schemer and the Dreamer: God's Way to the Top,147,Luis Palau,3.78,7,2,eng
4581282,Long Ride Home,169,Louis L'Amour,3.93,4,1,eng
278271,Focus On Reading: Wringer: Grades 4-6 (Focus on Reading),52,J. Weston Walch,3,2,0,eng
2805500,Coffin Following,288,Gwendoline Butler,4.14,7,0,en-GB
570125,A Testament to the Wilderness,142,Carl Alfred Meier,4.67,3,0,eng
5976823,Understanding the Maoist movement of Nepal,395,Deepak  Thapa,4,2,1,eng
511697,Lizzie Zipmouth,,Jacqueline Wilson,3.37,1,0,eng
5521078,Claymore 2 (Claymore #2),192,Norihiro Yagi,4.2,5,0,ger
203273,The Germ of Laziness: Rockefeller Philanthropy and Public Health in the New South,280,John Ettling,4.33,5,1,eng
7215748,Companero Companero,,Jorge G. Castañeda,3.97,9,0,eng
935113,Staff Supervision in Social Care: Making a real difference for staff and service users,,Toni Morrison,4,1,0,eng
7935496,The Superlative Stream (DarkTrench Saga #2),374,Kerry Nietz,4.06,100,20,eng
236267,The Natural History of the Bible: An Environmental Exploration of the Hebrew Scriptures,354,Daniel J. Hillel,3.73,18,8,eng
2442755,No Justice (Masey Baldridge/Luke Williamson Mystery),,James D. Brewer,2.67,3,1,eng
1719771,Island At The Top Of The World,,Ian Cameron,3.84,89,14,eng
105234,"The Law of Success, Volume I: The Principles of Self-Mastery (Law of Success, Vol 1)",108,Napoleon Hill,4.3,4,0,eng
5922768,Fossils the Oldest Treasures That Ever Lived,,Rudolf Daber,4,1,1,eng
3444048,When Aunt Lena Did the Rhumba,32,Eileen Kurtis-kleinman,3.75,12,3,eng
3244424,نغمه ها و موسيقي,,Kahlil Gibran,3.5,21,3,eng
334471,"1811 Dictionary Of The Vulgar Tongue: A Dictionary Of Buckish Slang, University Wit, And Pickpocket Eloquence: Unabridged From The Original 1811 Edition",,Francis Grose,3.9,6,0,en-GB
7689996,Broken on the Wheel of Sex Stories from the Jerzy Livingston Years,182,Jack Ketchum,3.75,1,0,eng
4100098,Standard of the West: The Justin Story,260,Irvin Farman,3.5,2,0,eng
1188945,Java Threads (Java Series (O'Reilly & Associates).),268,Scott Oaks,3.48,7,0,eng
1863904,Kids' Art Pack,12,Ron Van Der Meer,3.5,2,0,eng
2161078,Where in the World is God?,,Harold L. Senkbeil,4,4,0,en-US
96526,Caretakers of Our Common House: Women's Development in Communities of Faith,292,Carol Lakey Hess,4,12,1,eng
1264882,Byzantium: The Surprising Life of a Medieval Empire,391,Judith Herrin,3.87,56,14,eng
3480090,Best Paper Aircraft: New and Expanded,,Campbell Morris,5,2,0,eng
6149683,The Mark of The Horse Lord,216,Rosemary Sutcliff,4.15,1,0,eng
4253214,A Cemetery Affair,30,Richard Wollman,4.5,2,0,eng
3101405,Drogas sin fronteras,368,Luis Astorga,3.25,3,0,eng
3769934,Eliza's Dog,,Betsy Hearne,3.67,3,2,eng
2650333,My Name Is Legion,,Roger Zelazny,3.82,3,0,eng
2263962,Rogers Version,,John Updike,3.47,13,2,eng
5961669,"Hip, Hip, Hippo (Firefly)",72,Hazel Edwards,5,2,0,eng
7985803,ولو ليوم واحد آخر,226,Mitch Albom,4.1,57,18,ara
1604727,Max's Christmas (Max and Ruby) (Max and Ruby),32,Rosemary Wells,3.7,4,1,eng
3947480,El hombre equivocado,,John Katzenbach,3.8,45,8,eng
6798147,Kuulolla,449,Stephen King,3.65,46,1,fin
915632,The Shadow Rift (Ravenloft Adventure/Accessory),,William W. Connors,3.69,14,0,eng
2484690,Das Auge der Welt,681,Robert Jordan,4.22,17,0,ger
731006,In Search of Color Everywhere: A Collection of African-American Poetry,,E. Ethelbert Miller,4.27,13,2,eng
163437,"Reiki, the Healing Touch: Japanese Reiki Techniques and Hayashi Healing Guide",210,William Lee Rand,4.27,405,21,eng
1554818,"American Writers in Paris, 1920-1939 (Dictionary of Literary Biography Series, No 4)",426,Karen L. Rood,5,1,0,eng
4739110,Insects and Spiders,,World Book Inc.,3,1,0,eng
2473381,Art Of Dune,,David Lynch,4.4,5,0,eng
377199,"La vie, l'univers et le reste (H2G2 #3)",300,Douglas Adams,4.2,117,4,fre
7883960,Comentarios sobre la sociedad del espectáculo,110,Guy Debord,4.13,15,1,spa
7251420,Fairytopia,32,Diane Wright Landolf,4.01,2,0,eng
1386426,Crawlers,85,Nathalie Anderson,4.25,4,3,eng
7520473,Invitation to Ruin (Rococo Diaries),,Ann Vremont,2.76,44,6,eng
6833046,"Parasites of Homo Sapiens: An Annotated Checklist of the Protozoa, Helminths and Arthropods for Which We Are Home",152,Crewe Ashford,4,1,0,eng
1209629,Country Babies Wear Plaid,20,Michelle Sinclair Colman,3.81,63,13,eng
166524,Christ in Christian Tradition: Volume Two: From the Council of Chalcedon (451) to Gregory the Great (590-604) [Part Four: The Church of Alexandria with Nubia and Ethiopia after 451],431,Aloys Grillmeier,5,1,1,eng
5054028,Legacy,576,Susan  Kay,4.13,1,0,eng
4680039,"None But Saints: The Transformation Of Mennonite Life In Russia, 1789 1889",328,James Urry,4,5,1,eng
850629,El Confucianismo,424,Xinzhong Yao,3.5,2,0,eng
576472,The Spirit of Herbs: A Guide to the Herbal Tarot,222,Michael Tierra,4.32,31,0,eng
2353828,Nature's Events,292,John Serrao,5,2,0,eng
1723989,Rereading Women in Latin America and the Caribbean: The Political Economy of Gender,320,Jennifer Abbassi,4,1,0,eng
4206590,Beyond Engineering,368,Robert Pool,3.84,4,0,eng
4733822,Thyroid Power: Ten Steps to Total Health,,Richard L. Shames,3.66,9,0,eng
2577441,Bluer than Velvet,256,Mary McBride,3.88,6,1,eng
1708482,MusicHound Blues: The Essential Album Guide,551,Tim Schuller,4.08,12,1,eng
1095333,One More Step,,Sheree Fitch,3.35,48,7,eng
3191381,Unknown Book 3191381,,Unknown,5,1,0,eng
4250867,Wines and Wineries of California’s Central Coast: A Complete Guide from Monterey to Santa Barbara,376,William A. Ausmus,4.25,4,0,eng
6475874,"Final Edition (Lindsay Gordon, #3)",,Val McDermid,3.65,1,0,eng
624987,Ringside: A Treasury of Boxing Reportage,364,Budd Schulberg,4.17,56,2,eng
6567677,Our Lady of the Night,368,Mayra Santos-Febres,3.64,95,15,eng
2403170,In The Footsteps of Dracula,40,Jim Pipe,3.83,1,0,eng
1015507,Risks,345,Margaret Wander Bonanno,3,1,0,eng
286181,Rêves et Cauchemars (Bone #3),85,Jeff Smith,4.31,21,1,fre
6790935,"On the Meaning of Life an Oncologist's Unification of Christianity, Quantum Physics, Relativity Theory, and Common Sense",52,Mark Tungesvik,2,1,0,eng
1342370,NOT A BOOK Streetwise Manhattan,1,NOT A BOOK,3.8,5,0,eng
1483199,In Good Company,192,Teresa Southwick,3.55,14,2,eng
2773408,The Oxford Handbook of British and Irish War Poetry,800,Tim Kendall,4,4,1,eng
5975525,الإسلام في عصر العلم,816,محمد فريد وجدي,3.91,11,1,ara
1357149,Batman: Vow From the Grave,,Dennis O'Neil,3.57,13,0,en-GB
142470,The Pyrates,,George MacDonald Fraser,3.76,1089,76,eng
1676004,Robinson Crusoe,,Daniel Defoe,3.67,4,0,eng
4477479,After the Garden,324,DorisJean Austin,4.64,7,3,eng
6058038,Kamikaze Kaito Jeanne Artbook,72,Arina Tanemura,4.6,20,2,ger
2245275,Before All Dignity Is Lost,100,Norman Beaupre,4,1,0,eng
3875169,Greening the Firm: The Politics of Corporate Environmentalism,196,Aseem Prakash,3.5,4,0,eng
2134956,I lögnens spår,251,Ann-Christin Hensher,2.75,4,0,eng
4534565,Atheism; Collected Essays 1943-1949,,Bertrand Russell,4.33,3,0,eng
2516837,Seven Days In January: With the 6th SS Mountain Division in Operation Nordwind,,Wolf T. Zoepf,3.83,23,0,eng
5047498,El País Vasco. Pluralismo y nacionalidad,255,Juan Pablo Fusi,4,1,0,eng
3175476,Panda,24,Fleur Star,4.17,18,2,eng
3477575,Taboo #7,158,Stephen R. Bissette,3.88,8,1,eng
6583103,"Realms of the Dead (Forgotten Realms: Anthologies, #13)",335,Susan J.   Morris,3.87,330,16,eng
937632,A Legacy,368,Sybille Bedford,3.73,35,4,en-US
1580323,Disappeared,224,Holly Wilson Bennett,3,1,0,eng
6335221,The Flying Saucers Are Real,,Donald E. Keyhoe,3.7,1,0,eng
2687128,Mémoires,256,Yitzhak Rabin,1,1,0,fre
3742416,The Spanish Armadas,,Winston Graham,3.69,1,0,eng
5092016,Bike Paths of Massachusetts: A Guide to Rail-Trails & Other Car-Free Places,,Stuart Johnstone,4,2,1,eng
1526865,High Performance Discovery in Time Series: Techniques and Case Studies,,Dennis E. Shasha,4.33,3,0,eng
2732680,Mitterrand,399,Wayne Northcutt,5,1,1,eng
1958022,A Theory of Architecture,278,Nikos A. Salingaros,3.9,28,3,eng
2834968,"Cambridge History of English Literature 13, Part 2: The Nineteenth Century",472,Adolphus William Ward,4,1,0,eng
1986819,Introduction to Digital Publishing,413,David Bergsland,4,1,1,eng
4128583,Group Communication Workbook,,Unknown,5,1,0,eng
5089992,A Practical Guide To Bank Borrowing,,Femi A. Adekanye,1,1,0,eng
3253602,Preservation Hall,,Scott Spencer,3.55,2,1,eng
7933312,Little Follies,,Eric Kraft,4.04,1,0,eng
2434450,Title IX,280,Linda Jean Carpenter,3.2,5,1,eng
1907703,Hillary's Choice,448,Gail Sheehy,3.44,7,2,eng
7413185,Adoptive Families,24,Sarah L. Schuette,2.86,7,1,eng
4637149,Family After All: Alaska's Jesse Lee Home,,Raymond L. Hudson,3,2,1,eng
7307110,All-Consuming,36,Ripley Entertainment Inc.,3.67,3,0,eng
3412508,The Palace Diaries: Twelve Years With Hrh Prince Charles,320,Sarah Goodall,2.81,9,3,eng
321914,"Beside Still Waters (Kade Family Saga, #4)",394,Laurel Mouritsen,3.79,38,4,eng
739358,Santa Claus,10,Fiona Watt,3.11,7,1,eng
4806701,"Nevada Guns (The Gunsmith, #137)",,J.R. Roberts,4,2,0,eng
2559203,"Words that Changed America: Great Speeches that Inspired, Challenged, Healed, and Enlightened",336,Alex Barnett,3.83,5,1,eng
5410869,"Modelle, pistole e mozzarelle",,Alessandro De Giuli,3.28,2,0,eng
389745,A Moment of Thanks Journal,80,Lori Wick,3.94,16,0,eng
1932776,100 Most Beautiful Cathedrals of the World: A Journey Across Five Continents,,chartwell books,3.62,8,2,eng
7024462,Compendium Maleficarum,228,Francesco Maria Guazzo,3.94,4,0,eng
6570268,"Irlande, nuit froide",277,Deirdre Madden,3.88,1,1,eng
1261414,Les Délires de la ville,264,جمال الغيطاني,3.14,3,1,eng
6878185,Tin Grin,304,Catherine Robinson,3.28,14,2,eng
1608071,Dream Lover,,Constance Treadwell,3.64,11,2,eng
3001760,You're in Charge!: Writing to Communicate,,Gro Frydenberg,5,1,0,eng
7106998,Old Men at Midnight,304,Chaim Potok,3.57,1,1,eng
3304572,Fantastic Four: War Zone (Marvel Classics),,Greg Cox,3.3,4,0,eng
6978423,Washington Square,235,Henry James,3.68,1,0,eng
1644612,Dona Flor and Her Two Husbands,521,Jorge Amado,4.01,50,9,eng
6370886,Eye of the West,132,Nancy Wood,5,2,1,eng
7640548,V voor Vendetta,295,Alan Moore,4.25,16,0,nl
1703659,Holy Spirit: Who He is & What He Does,,R.A. Torrey,4.22,17,1,eng
4258767,Discussioni Sul Neo Tomismo: Per Il Progresso Della Filosofia Cristiana (Italian Edition),,Giovanni Blandino,4,1,0,eng
7600081,In Asia,434,Tiziano Terzani,4.25,44,1,ita
1501837,Matthew And Son,477,Ruth Hamilton,4.12,12,2,en-GB
105820,The Salt Line,320,Elizabeth Spencer,3.18,33,2,eng
739741,"Seashells, Crabs and Sea Stars: Take-Along Guide",48,Kristiane Kump Tibbitts,4.09,22,3,eng
401988,The Advanced Pilot's Flight Manual,344,William K. Kershner,4.13,8,0,eng
242725,"Virgin Seduction (Romancing the Crown, #5)",256,Kathleen Creighton,3.6,27,0,eng
2146683,"My $50,000 year at the races",,Andrew Beyer,3.91,1,0,eng
722130,Living Our Language: Ojibwe Tales And Oral Histories,280,Anton Treuer,4.07,14,1,eng
2996278,Space Pirate Sardine in Outer Space,64,Emmanuel Guibert,3.78,10,2,eng
2945575,Obregón,107,Juan Gustavo Cobo Borda,3,1,0,eng
346558,The Evolution of Morality,288,Richard Joyce,3.85,91,3,eng
3256707,Obrazy i symbole,238,Mircea Eliade,4.15,1,0,pol
5042280,Identities in Pain,223,Susanne Ewert,4,1,0,eng
2917491,Hole In The Sky: A Memoir,238,William Kittredge,3.82,1,0,eng
893404,Lone Wolf (Shadowrun #12),288,Nigel Findley,3.63,342,3,eng
7893847,Photographing Nature,,Time-Life Books,4.11,2,0,eng
1898871,Baron Gong Battle Volume 3,192,Masayuki Taguchi,2.88,5,0,eng
6497974,Escaping Innocence (A Story Of Awakening),,Joe Perrone Jr.,3.8,7,1,eng
7553935,"Historia Argentina: Etapas Economicas y Politicas, 1850-1983",,Jose Gabriel Vazeilles,2.75,4,0,eng
930455,Dr Jekyll And Mr Hyde,,Robert Louis Stevenson,3.81,8,1,eng
5033535,Going Online And Cd Rom,,Phil Bradley,5,1,0,eng
7326601,Crazy Like a Fox: One Principal's Triumph in the Inner City,,Ben Chavis,3.76,3,0,eng
6539558,"Back Spin (Myron Bolitar, #4)",343,Harlan Coben,3.98,293,30,eng
3500100,Aromatherapy From Provence,128,Nelly Grosjean,4,2,0,eng
2313389,The Last Taboo: Opening the Door on the Global Sanitation Crisis,254,Maggie Black,3.74,22,6,eng
3138922,The Largest Hotel Chain in Texas: Texas Prisons,392,Lon Glenn,3.89,9,1,eng
2781102,Het reservaat,,Ward Ruyslinck,3.44,126,3,nl
628723,The Chosen,62,Aaron Posner,4.05,62,3,eng
2649914,The Virtual Corporation: Structuring and Revitalizing the Corporation for the 21st Century,,William H. Davidow,3.08,4,0,eng
1887288,Don't Play Dead Before You Have to,,Maia Wojciechowska,4.22,29,4,eng
88446,Unrecounted,112,W.G. Sebald,4,147,15,eng
842873,The Mystery of Edwin Drood,284,Charles Dickens,3.67,8,1,eng
1990671,Leaders Talk Leadership: Top Executives Speak Their Minds,288,Meredith D. Ashby,3,1,0,eng
2978055,"Brookshire & Belk, Businessmen in City Hall",,Alex Coffin,4,2,0,eng
2287407,Banish the Bullies,,Dosani Sabina,3.31,6,2,eng
417810,"A Vow To Cherish (A Vow To Cherish, #1)",288,Deborah Raney,4.13,153,17,eng
1033783,Hearts in Atlantis,21,Stephen King,3.82,59,15,eng
1930887,Workshop Drawing (Workshop Practice),,Tubal Cain,4,2,0,eng
6658539,Adult Children of Alcoholics,,Janet Geringer Woititz,4.17,4,0,eng
399363,New World Quarterly 1,192,Michael Moorcock,3.5,2,0,eng
6710255,Tartuffe / The Misanthrope,274,Molière,3.98,6,2,eng
1020308,Tales too ticklish to tell,121,Berkeley Breathed,4.38,3,0,eng
2428312,El mundo,233,Juan José Millás,3.77,787,71,spa
951122,The Lost Tomb,,Kent R. Weeks,4.09,14,1,en-GB
6392119,How Wicked-er Can She Go?,,J. Morgan,4.71,5,0,eng
7306381,Were the Jews a Mediterranean Society?: Reciprocity and Solidarity in Ancient Judaism,212,Seth Schwartz,3.71,6,1,eng
6450040,The Beautiful Miss Mousey,224,Lisa Noeli,3.14,7,0,eng
376037,Ligero de equipaje: La vida de Antonio Machado,759,Ian Gibson,4.41,32,4,eng
1371088,"Reluctant Bridegrooms: My Lady Love, Darling Amazon",441,Paula Marshall,3.88,8,3,eng
1991958,The American Medical Assosiation Family Medical Guide,880,American Medical Association,4.13,5,0,eng
6729494,Look at Me,,Mary Haselden,5,2,0,eng
1653258,A Man in a Million,313,Jessica Bird,4,8,2,eng
6090979,Futurama-O-Rama (Futurama Comics trade paperbacks #1),128,Eric Rogers,3.91,16,0,eng
7495771,Rifter Twenty One,,Kevin Siembieda,3.78,9,0,eng
6522462,Hadith: An Introduction (Foundations of Islam),,Jonathan A.C. Brown,4.52,253,19,eng
1829001,"I Know You, Al",128,Constance C. Greene,3.83,6,1,eng
3110307,Birds: How to Choose and Care for a Bird,48,Laura S. Jeffrey,3.67,3,1,eng
7841092,Whales and Dolphins: Internet-Linked,48,Susanna Davidson,3.94,2,2,eng
6597224,Incredible Hercules: Smash of the Titans,296,Greg Pak,3.86,64,7,en-US
6083754,SOS Dog: The Purebred Dog Hobby Re-Examined,246,Johan Gallant,4.25,8,3,eng
6720516,Kroniki Hjörwardu #3 - Ziemia bez radości,448,Nick Perumov,3.56,7,1,rus
7996933,"The Mammy (Agnes Browne, #1)",,Brendan O'Carroll,4.08,1,0,eng
1312171,Beyond the Ivory Tower: Social Responsibilities of the Modern University,328,Derek Bok,3,3,0,eng
1119722,Trotter Nama,,Irwin Allan Sealy,3.8,3,0,eng
6549595,The Shattered Realm (Duelmaster Gamebooks),224,Mark Smith,2.67,3,0,eng
7085083,"Sleep, My Love",310,Elizabeth   Norman,3.67,6,0,eng
2163135,Finding Your German Ancestors: A Beginner's Guide,96,Kevan M. Hansen,3.13,31,4,eng
120323,The Geese of Silver Lake,64,Craig Blacklock,4,1,0,eng
6585391,"The Sweet Potato Queens' First Big-Ass Novel: Stuff We Didn't Actually Do, but Could Have, and May Yet (Sweet Potato Queens)",,Karin Gillespie,3.73,57,2,eng
3086764,Between Life and Death,183,Nathalie Sarraute,3.78,1,0,eng
1281993,Incredible Edible Gluten-Free Food for Kids: 150 Family-Tested Recipes,333,Sheri L. Sanderson,3.57,35,5,eng
6923079,"Vipero The Snake Man (Beast Quest, #10)",113,Adam Blade,4.2,27,4,eng
1537123,Tremble: Sensual Fables of the Mystical and Sinister,,Tobsha Learner,3.43,26,4,eng
114160,Irish trilogy collection (Gallaghers of Ardmore #1-3),,Nora Roberts,4.43,4031,76,eng
3149056,The Grotesque,186,Patrick McGrath,3.63,3,1,eng
1914816,Basic Surgical Skills (Book for Windows & Macintosh) [With CDROM],,David A. Sherris,5,3,0,eng
871890,"Temptress (Medieval, #2)",336,Lisa Jackson,3.52,433,39,eng
2843420,Indirections,,Sidney Cox,3.71,1,0,eng
3547622,Contemporary Ethical Issues in the Jewish and Christian Traditions,233,Frederick E. Greenspahn,4,1,0,eng
3756296,"Antitrust Economics: Mergers, Contracting, and Strategic Behavior",,Oliver E. Williamson,3.33,3,0,eng
7381718,Вдруг откуда ни возьмись [Vdrug otkuda ni voz'mis'],448,Mihail Zadornov,4.25,1,0,rus
5009564,Métamédecine : La guérison à votre portée,501,Claudia Rainville,4.19,1,0,fre
113783,I Wanna Be Sedated: 30 Writers on Parenting Teenagers,285,Faith Conlon,3.93,42,15,eng
2723954,"Calling the Maritimes Home: Origins, Attitudes, Quirks, and Curiosities",192,Julie V. Watson,2.82,11,0,eng
3216754,The Castle/The Trial,821,Franz Kafka,3.94,99,8,eng
2442103,More Than A Dream,188,Rebecca Stratton,3.08,10,1,eng
503465,Sarah Orne Jewett: Her World And Her Work,416,Paula Blanchard,3.68,22,4,eng
7973205,El hermano de Asis : vida profunda de San Francisco,429,Ignacio Larrañaga,4.41,1,0,spa
2634635,The Heyday of the Classic Bus,,Gavin Booth,2.5,2,0,eng
7187225,Top 10 London (DK Eyewitness Top 10 Travel Guides),,Roger  Williams,4.01,4,1,eng
1365343,Presidential Personality And Performance,304,Alexander L. George,3,4,0,eng
7464419,Una memoria: Palimpsest,,Gore Vidal,3.99,1,0,spa
7002967,Ha-Ha,,Dave King,3.59,2,0,eng
4417911,The Next Room,,Vincent  O'Sullivan,4,1,1,eng
4178622,Return to Silbersee,187,Jane Arbor,3.23,13,2,eng
4348270,The Little Mermaid: A Fairy Tale,,Hans Christian Andersen,4.01,1,0,eng
7059757,Postmortem,,Laurel Saville,4.45,2,2,eng
6894536,Packaging the Past?: Public Histories,270,John M. Rickard,4,2,0,eng
361746,Final Justice,400,Jasmine Cresswell,3.58,141,13,eng
7419478,The Availability of Global Fossil Energy,236,Roberto F. Aguilera,3,1,0,eng
7831285,The Moonstone,,Wilkie Collins,3.91,4,2,eng
2106502,Mechanical Engineer's Handbook,880,Dan B. Marghitu,3.87,75,6,eng
2874614,The Age Of Death,308,William Marshall,4,1,0,eng
2014306,A Job For a Ranger (Louis L'Amour),0,Louis L'Amour,3.7,112,1,eng
6020202,Squatter's guns,159,Buck Standish,4,1,0,eng
324564,From Kosovo to Kabul and Beyond: Human Rights and International Intervention,304,David      Chandler,3.95,18,1,en-US
4639447,"Timbertoes 1 2 3 Counting Book, The",32,Highlights for Children,4,4,3,eng
5383166,The Betrayal of Liberalism: How the Disciples of Freedom and Equality Helped Foster the Illiberal Politics of Coercion and Control,254,Hilton Kramer,3.5,5,1,eng
5888727,Di Atas Sajadah Cinta,184,Habiburrahman El-Shirazy,3.53,14,2,ind
669316,Holy Sonnets of the Twentieth Century,120,D.A. Carson,3.4,10,2,eng
1786121,Dragonstar: Heart of the Machine,63,Stefon Mears,3.43,7,0,eng
4531838,Modern Logic: A Text In Elementary Symbolic Logic,416,Graeme Forbes,3.28,1,0,eng
3248192,Soziologie,,Anthony Giddens,3.97,3,0,ger
5609976,"Formulation Implementation, and Control of Competitive Strategy [With Access Code for Business Week Subscription]",,John A. Pearce II,3.79,2,0,eng
2303682,Not for Tourists Guide to San Francisco,353,Not For Tourists,4.19,5,0,eng
1266843,Banana Rose,373,Natalie Goldberg,3.48,2,0,eng
203027,Origami from Angelfish to Zen,256,Peter Engel,4.37,70,6,eng
1947159,Privileges Of War: A Good Story Of American Service In Vietnam,,Thomas A. Ross,3,2,0,eng
1429440,The Scientific Investigation of Mass Graves: Towards Protocols and Standard Operating Procedures,562,Margaret Cox,4,4,0,eng
7700831,The Ghost Mountain Boys,257,James   Campbell,4,9,2,eng
3381025,Conducting a Paranormal Investigation - A Training Guide,50,Beth  Brown,3.78,18,0,eng
3372391,Fine Decorative Boxes: Designing & Making Original Works of Art,144,Andrew Crawford,3.33,3,0,eng
7869569,The Adventures of Nero Wolfe,,Rex Stout,4.33,12,3,eng
312492,Roger Rabbit: The Resurrection of Doom,,Bob Foster,3.73,22,3,eng
1723110,Wolf&#39s Rain [Magazine ZKC] Vol. 2 (Wolf&#39s Rain) (in Japanese),,BONES,3.94,2,0,eng
244150,Gamblers & Gangsters: Fort Worth's Jacksboro Highway in the 1940s & 1950s,232,Ann Arnold,3.74,48,9,eng
1748606,"Hidden Stories in Plants: Unusual and Easy-To-Tell Stories from Around the World, Together with Creative Things to Do While Telling Them",176,Anne Pellowski,3.62,8,3,eng
2766319,Textiles And Weavers In Medieval South India,250,Vijaya Ramaswamy,3.33,3,0,eng
69963,El amor es una droga dura,256,Cristina Peri Rossi,3.73,102,7,eng
6226949,THE SEA OF GRASS,117,Conrad Richter,3.74,4,0,eng
414407,Peter The Great,32,Diane Stanley,3.94,14,1,eng
6503667,The Mac Attack: The Road to 62 and Beyond!,160,Honor Books,4,2,0,eng
4577827,"Frommer's Northern Italy: Including Venice, Milan & the Lakes",,John Moretti,3.81,3,1,eng
528111,Cliffs Notes on Shakespeare's Henry V (Cliffs Notes),80,Jeffery Fisher,3.7,9,0,eng
1807657,Kapiʻolani Park: a history,160,Robert R. Weyeneth,3,1,0,eng
219892,Force  Motion,32,Cindy Devine Dalton,4,1,0,eng
4425503,Bethlehem Carols Unpacked: Creative Ideas for Christmas Carol Services,,Lucy  Moore,4,1,0,en-US
7812515,"Hello, My Name Is James",270,R.M. Hamilton,4,1,0,eng
432888,"The Tibetan Buddhism Deck: Buddhas, Deities, and Bodhisattvas - 30 Meditation Cards",36,Priya Hemenway,4.62,8,0,eng
2604888,In Search of Troy,,Piero Ventura,3.43,6,0,eng
606315,Stuttering Intervention,591,David A. Shapiro,4,1,0,eng
701240,A Thousand and One Chickens,,Seymour Rossel,4,1,0,eng
7357460,Information Technology for Csec,,Kelvin Skeete,4.56,9,0,eng
7555083,Many Mansions: The Edgar Cayce Story of Reincarnation,,Gina Cerminara,4.31,7,1,eng
6766118,Fairy Tales Every Child Should Know,220,Hamilton Wright Mabie,3.87,1,1,eng
6078119,Hot Sex: How to Do It,,Tracey Cox,3.78,1,0,eng
1159130,The Guide to Getting It On: A New & Mostly Wonderful Book About Sex,698,Paul Joannides,4.3,122,10,eng
996838,The Nazi Seizure of Power,388,William Sheridan Allen,4.08,2,1,eng
7199431,"Soul Rape: Why People Hate Going to Church, Distrust Clergy, Avoid Religion, Keep Searching for God, and the Revolution They Star",,Shean A Smith,4.6,5,2,eng
136367,Anarcho Syndicalism: Theory & Practice; An Introduction To A Subject Which The Spanish War Has Brought Into Overwhelming Prominence,,Rudolf Rocker,4,3,1,eng
1730755,Diccionario De Piropos Populares Cubanos,,José Sánchez-Boudy,4,1,0,eng
5266482,The Return of Meteor Boy? (The Extraordinary Adventures of Ordinary Boy #2),368,William Boniface,4.32,26,3,eng
4610433,Metaphonology of English Paronomasic Puns,333,Włodzimierz Sobkowiak,4,1,0,eng
1799970,So Soon Done For,,Marian Babson,3.32,23,1,eng
6566625,Dialectical Materialism,192,Henri Lefebvre,3.92,11,2,eng
1252494,Ashleigh's Christmas Miracle (Thoroughbred Super Edition),250,Joanna Campbell,4.06,441,5,en-US
2200653,Getting Your Kids Active,152,Claire Gillman,2.67,3,0,eng
